Date,BET,BET-C,BET-FI,ROTX,BET-XT,BET-NG,BET-BK
2007-09-26,9551.98,6583.35,76588.57,21062.48,1221.16,1282.74,0.0
2007-09-25,9659.93,6619.48,77295.54,21276.58,1233.02,1295.68,0.0
2007-09-24,9871.22,6757.43,79352.91,21737.08,1260.85,1330.57,0.0
2007-09-21,9976.44,6791.64,80176.73,22014.54,1275.0,1330.35,0.0
2007-09-20,9972.52,6789.24,81196.6,21995.39,1277.37,1326.27,0.0
2007-09-19,10055.85,6846.24,81875.54,22194.97,1288.09,1341.96,0.0
2007-09-18,9870.5,6737.27,80196.25,21775.47,1264.4,1307.88,0.0
2007-09-17,9936.24,6786.19,80512.97,21880.6,1269.31,1324.62,0.0
2007-09-14,9934.8,6794.86,81048.79,21881.66,1272.92,1326.25,0.0
2007-09-13,9950.42,6807.32,81149.25,21933.36,1274.6,1325.66,0.0
2007-09-12,9953.2,6809.18,79696.82,21955.38,1267.13,1337.96,0.0
2007-09-11,9924.19,6791.55,79893.9,21868.44,1264.66,1357.7,0.0
2007-09-10,10013.87,6839.67,79789.59,22131.04,1272.74,1364.31,0.0
2007-09-07,10129.03,6933.29,81458.3,22373.83,1290.19,1383.41,0.0
2007-09-06,10139.4,6969.65,82036.35,22428.62,1296.22,1392.0,0.0
2007-09-05,10159.91,6953.4,83352.71,22464.6,1304.83,1388.97,0.0
2007-09-04,10209.38,6967.45,84304.29,22536.43,1312.3,1393.43,0.0
2007-09-03,10173.68,6974.66,85066.48,22467.9,1314.32,1396.22,0.0
2007-08-31,10262.82,7017.55,84510.83,22705.55,1318.13,1411.49,0.0
2007-08-30,10345.31,7046.94,83960.35,22886.31,1320.1,1439.55,0.0
2007-08-29,10409.71,7014.9,84602.66,22874.98,1322.49,1494.01,0.0
2007-08-28,10323.75,7054.14,85458.02,22774.54,1327.34,1448.46,0.0
2007-08-27,10091.79,6932.09,85641.81,22341.47,1314.27,1346.02,0.0
2007-08-24,9886.48,6799.53,82600.02,22009.07,1285.7,1270.62,0.0
2007-08-23,10032.7,6898.74,83176.32,22252.41,1299.67,1291.79,0.0
2007-08-22,9730.79,6719.78,78810.21,21657.01,1252.45,1244.08,0.0
2007-08-21,9499.1,6594.77,76946.21,21145.75,1230.73,1214.57,0.0
2007-08-20,9593.03,6625.21,78480.72,21206.45,1243.08,1216.74,0.0
2007-08-17,9330.24,6453.44,74803.71,20576.22,1198.67,1199.93,0.0
2007-08-16,9421.21,6527.36,75191.33,20953.81,1211.37,1211.11,0.0
2007-08-15,9789.96,6789.16,78149.05,21769.2,1259.12,1244.22,0.0
2007-08-14,9966.65,6901.23,81187.26,22171.92,1288.69,1281.74,0.0
2007-08-13,10103.52,6953.52,82257.22,22250.16,1301.62,1294.92,0.0
2007-08-10,10163.03,7003.31,82211.47,22690.65,1312.07,1302.72,0.0
2007-08-09,10273.1,7079.33,84860.61,22656.7,1330.45,1327.72,0.0
2007-08-08,10290.35,7094.49,86473.28,22999.11,1346.68,1327.73,0.0
2007-08-07,10138.67,6979.25,84084.44,22509.5,1317.52,1319.9,0.0
2007-08-06,10041.63,6917.53,82569.02,22256.75,1300.21,1314.94,0.0
2007-08-03,10081.76,6966.79,83815.56,22465.11,1312.5,1322.48,0.0
2007-08-02,10003.41,6927.31,84810.39,22329.5,1312.44,1322.96,0.0
2007-08-01,9908.99,6847.35,84547.69,22093.86,1301.01,1312.8,0.0
2007-07-31,10197.47,7017.79,86358.09,22663.69,1335.51,1340.62,0.0
2007-07-30,9787.57,6773.76,83010.52,21836.62,1284.52,1296.21,0.0
2007-07-27,10054.89,6949.74,86076.44,22213.51,1321.65,1304.58,0.0
2007-07-26,10342.04,7144.3,88633.35,22775.56,1359.14,1339.22,0.0
2007-07-25,10446.01,7221.99,91099.42,23272.95,1385.52,1373.77,0.0
2007-07-24,10813.59,7432.63,95111.01,23666.98,1430.91,1411.43,0.0
2007-07-23,10795.4,7430.02,93710.45,23811.65,1420.31,1421.75,0.0
2007-07-20,10634.92,7323.95,93151.32,23319.47,1400.23,1409.35,0.0
2007-07-19,10455.62,7252.29,91900.24,23049.82,1381.12,1391.99,0.0
2007-07-18,10331.98,7148.44,91445.88,22575.67,1365.69,1376.78,0.0
2007-07-17,10174.03,7037.27,90668.34,22406.3,1350.62,1359.64,0.0
2007-07-16,10359.6,7160.12,92316.0,22633.99,1371.58,1403.02,0.0
2007-07-13,10172.6,7045.71,89407.44,22449.95,1343.43,1395.21,0.0
2007-07-12,10128.07,6998.91,87745.05,22367.03,1331.1,1376.93,0.0
2007-07-11,10039.44,6948.78,88155.94,22211.37,1327.07,1332.96,0.0
2007-07-10,10200.48,7070.98,89650.84,22661.97,1350.04,1375.15,0.0
2007-07-09,10053.5,6969.97,88548.88,22385.65,1331.51,1342.35,0.0
2007-07-06,10010.02,6906.24,87482.6,22438.38,1322.82,1333.42,0.0
2007-07-05,10172.64,6962.3,87287.56,22846.35,1333.24,1342.69,0.0
2007-07-04,9990.22,6784.42,87033.82,22471.03,1317.84,1291.32,0.0
2007-07-03,9744.9,6641.35,88127.4,21809.97,1303.97,1253.55,0.0
2007-07-02,9651.01,6570.55,88102.78,21671.19,1295.73,1221.52,0.0
2007-06-29,9665.61,6559.52,87432.87,21742.01,1295.43,1211.06,0.0
2007-06-28,9585.97,6511.51,84650.92,21453.35,1267.56,1203.26,0.0
2007-06-27,9460.96,6428.11,81862.92,21189.41,1242.4,1197.32,0.0
2007-06-26,9408.03,6403.79,83928.46,21119.41,1251.62,1209.96,0.0
2007-06-25,9193.97,6290.32,82938.43,20734.38,1225.37,1210.59,0.0
2007-06-22,9188.72,6291.85,80742.76,20699.31,1209.6,1217.02,0.0
2007-06-21,9213.33,6280.04,78512.09,20733.87,1196.18,1222.99,0.0
2007-06-20,9168.79,6234.76,74232.39,20578.44,1167.06,1217.05,0.0
2007-06-19,9096.8,6178.89,73497.1,20472.06,1157.06,1198.67,0.0
2007-06-18,9104.04,6176.22,74636.22,20456.44,1163.54,1186.06,0.0
2007-06-15,8999.77,6122.83,72753.37,20404.66,1147.5,1172.28,0.0
2007-06-14,8747.85,5951.41,72307.65,19886.07,1122.96,1170.83,0.0
2007-06-13,8637.66,5885.98,70665.65,19667.69,1105.1,1167.9,0.0
2007-06-12,8694.1,5925.79,71906.09,19911.54,1119.69,1176.68,0.0
2007-06-11,8651.58,5906.22,72062.93,19822.58,1116.25,1164.79,0.0
2007-06-08,8662.14,5923.82,71902.76,19827.29,1116.38,1161.24,0.0
2007-06-07,8705.11,5964.12,73037.61,20051.91,1127.8,1176.62,0.0
2007-06-06,8689.11,5947.57,72953.03,20017.4,1126.59,1172.0,0.0
2007-06-05,8770.5,5982.88,73725.92,20256.79,1137.74,1179.05,0.0
2007-06-04,8735.91,5954.62,73409.76,20170.91,1132.06,1177.9,0.0
2007-06-01,8700.36,5932.61,71973.48,20085.52,1121.72,1172.65,0.0
2007-05-31,8663.55,5907.31,71498.94,19989.06,1113.73,1169.95,0.0
2007-05-30,8546.75,5827.98,70266.96,19663.57,1097.07,1155.92,0.0
2007-05-29,8624.7,5873.93,71103.92,19741.7,1106.04,1164.27,0.0
2007-05-28,8710.26,5945.87,71154.94,19877.47,1112.09,1180.37,0.0
2007-05-25,8696.96,5939.12,70955.49,19953.9,1112.48,1175.49,0.0
2007-05-24,8633.46,5911.43,72075.49,19938.37,1116.39,1163.43,0.0
2007-05-23,8640.43,5921.84,72948.04,20101.55,1123.15,1182.41,0.0
2007-05-22,8606.09,5890.33,71999.58,19930.65,1112.65,1178.28,0.0
2007-05-21,8461.02,5815.62,71387.32,19773.53,1102.09,1169.32,0.0
2007-05-18,8490.74,5843.71,70979.46,19804.0,1099.31,1185.17,0.0
2007-05-17,8415.59,5810.54,69987.42,19678.38,1087.51,1160.69,0.0
2007-05-16,8413.88,5816.39,68890.64,19694.66,1082.2,1161.91,0.0
2007-05-15,8507.81,5808.48,67807.37,19902.75,1083.94,1173.15,0.0
2007-05-14,8536.52,5801.72,68364.12,19928.7,1085.08,1202.0,0.0
2007-05-11,8510.05,5783.93,68270.24,19787.44,1080.96,1206.84,0.0
2007-05-10,8533.76,5814.65,69470.35,19775.65,1088.12,1226.22,0.0
2007-05-09,8539.76,5813.93,69151.39,21107.76,1121.32,1227.98,0.0
2007-05-08,8899.17,5982.34,69869.43,19919.51,1119.25,1242.75,0.0
2007-05-07,9034.51,6082.46,71663.01,20163.67,1142.15,1268.03,0.0
2007-05-04,8996.8,6053.87,71735.59,20159.33,1141.07,1249.93,0.0
2007-05-03,8841.02,5955.31,70500.55,19958.33,1121.44,1252.09,0.0
2007-05-02,8697.19,5878.06,67622.66,19715.64,1094.43,1243.4,0.0
2007-04-27,8780.96,5943.35,65792.17,19883.66,1089.22,1258.2,0.0
2007-04-26,8731.89,5914.31,65792.17,19780.98,1086.1,1245.66,0.0
2007-04-25,8733.87,5901.49,65855.94,19775.26,1085.82,1246.31,0.0
2007-04-24,8727.56,5891.66,65368.31,19750.75,1081.84,1253.72,0.0
2007-04-23,8824.4,5937.13,66395.27,19983.28,1095.88,1250.49,0.0
2007-04-20,8691.98,5839.69,64360.16,19663.98,1072.11,1237.78,0.0
2007-04-19,8611.46,5788.12,63414.63,19466.7,1059.98,1217.18,0.0
2007-04-18,8698.54,5851.6,64200.98,19701.47,1072.84,1218.67,0.0
2007-04-17,8814.96,5913.63,65788.59,19899.27,1088.73,1243.11,0.0
2007-04-16,8698.27,5860.14,64124.1,19670.32,1071.86,1211.53,0.0
2007-04-13,8563.31,5761.0,63390.17,19306.7,1055.66,1203.51,0.0
2007-04-12,8546.62,5781.66,63134.16,19258.47,1053.0,1204.2,0.0
2007-04-11,8631.82,5841.11,63663.96,19441.31,1062.83,1220.77,0.0
2007-04-10,8614.02,5821.63,61598.54,19329.94,1048.01,1217.01,0.0
2007-04-06,8623.75,5853.13,60160.41,19447.12,1041.68,1216.32,0.0
2007-04-05,8565.25,5782.99,59759.78,19331.26,1034.36,1213.07,0.0
2007-04-04,8544.11,5706.47,58924.65,19274.12,1026.85,1217.84,0.0
2007-04-03,8575.05,5663.56,58100.15,19352.21,1024.84,1205.67,0.0
2007-04-02,8510.25,5591.15,58095.38,19213.52,1020.47,1181.57,0.0
2007-03-30,8547.46,5560.16,59230.77,19314.59,1030.84,1175.7,0.0
2007-03-29,8550.33,5557.35,59522.13,19367.24,1032.8,1177.8,0.0
2007-03-28,8522.2,5537.0,59486.36,19275.56,1029.24,1175.43,0.0
2007-03-27,8577.17,5559.23,58287.71,19454.09,1028.93,1176.71,0.0
2007-03-26,8623.25,5583.38,57644.43,19580.74,1029.96,1176.48,0.0
2007-03-23,8694.65,5611.69,59493.7,19730.4,1045.6,1181.13,0.0
2007-03-22,8612.11,5550.97,57619.63,19523.0,1027.79,1166.59,0.0
2007-03-21,8624.22,5532.05,55161.15,19508.35,1014.21,1169.64,0.0
2007-03-20,8596.8,5520.84,55275.15,19495.62,1013.36,1166.87,0.0
2007-03-19,8545.96,5499.48,55358.45,19395.84,1009.95,1163.47,0.0
2007-03-16,8557.94,5497.97,54812.08,19386.08,1006.04,1166.65,0.0
2007-03-15,8609.31,5527.87,56138.69,19460.45,1016.48,1178.59,0.0
2007-03-14,8568.15,5486.67,55291.85,19286.45,1005.2,1181.9,0.0
2007-03-13,8686.67,5574.33,57006.47,19670.35,1027.28,1184.92,0.0
2007-03-12,8622.03,5537.61,57701.35,19566.41,1028.06,1167.67,0.0
2007-03-09,8623.14,5534.87,56896.93,19513.44,1023.1,1164.15,0.0
2007-03-08,8533.53,5485.36,56379.71,19296.53,1012.07,1164.39,0.0
2007-03-07,8467.23,5453.03,56047.29,19164.95,1005.49,1156.48,0.0
2007-03-06,8287.44,5340.86,55165.86,18784.92,987.73,1126.47,0.0
2007-03-05,8073.33,5219.19,53989.44,18275.46,963.84,1093.04,0.0
2007-03-02,8514.97,5496.91,57916.81,19333.61,1023.42,1159.3,0.0
2007-03-01,8766.07,5648.19,59855.69,19995.42,1056.19,1191.16,0.0
2007-02-28,8749.46,5618.57,59753.57,19889.09,1052.1,1183.45,0.0
2007-02-27,9085.99,5817.53,61453.08,20746.89,1090.7,1232.73,0.0
2007-02-26,8905.39,5707.94,63485.5,20274.7,1086.45,1210.35,0.0
2007-02-23,8945.47,5715.3,63849.0,20266.85,1088.02,1218.2,0.0
2007-02-22,8848.5,5669.76,63103.37,20103.62,1077.95,1198.01,0.0
2007-02-21,8822.29,5672.58,63098.49,20112.63,1078.23,1195.92,0.0
2007-02-20,8762.95,5651.11,62067.3,19949.14,1067.38,1197.97,0.0
2007-02-19,8843.23,5646.77,61687.05,19946.01,1066.45,1183.23,0.0
2007-02-16,8852.14,5590.74,63152.68,19814.77,1070.63,1161.33,0.0
2007-02-15,8905.0,5582.75,63448.91,19827.21,1072.55,1164.59,0.0
2007-02-14,8925.39,5551.8,62774.3,19737.65,1065.81,1153.64,0.0
2007-02-13,8811.25,5493.27,62751.36,19422.22,1056.19,1135.72,0.0
2007-02-12,9016.1,5604.03,64075.69,19861.48,1078.71,1168.0,0.0
2007-02-09,8967.68,5580.26,64696.46,19791.78,1079.47,1156.18,0.0
2007-02-08,8925.68,5573.09,65018.53,19842.25,1081.37,1155.49,0.0
2007-02-07,8816.32,5532.84,64978.53,19659.08,1074.62,1151.36,0.0
2007-02-06,8834.36,5533.82,65038.07,19707.3,1076.11,1145.78,0.0
2007-02-05,8934.17,5578.96,65658.54,19891.63,1085.71,1162.38,0.0
2007-02-02,8975.23,5574.01,65277.05,19963.02,1085.58,1166.93,0.0
2007-02-01,8784.52,5488.41,64534.93,19691.79,1072.4,1133.53,0.0
2007-01-31,8755.03,5457.02,63855.44,19586.85,1065.22,1123.78,0.0
2007-01-30,8649.99,5411.23,64626.89,19365.38,1061.96,1108.03,0.0
2007-01-29,8620.29,5398.59,64709.05,19350.19,1061.99,1098.56,0.0
2007-01-26,8555.3,5339.72,64884.28,19066.49,1054.29,1086.9,0.0
2007-01-25,8601.65,5357.84,64207.5,19151.36,1053.7,1090.76,0.0
2007-01-24,8637.59,5367.6,64329.48,19240.44,1056.32,1095.23,0.0
2007-01-23,8558.52,5352.63,63584.36,19175.24,1048.76,1098.84,0.0
2007-01-22,8416.51,5306.35,63642.56,19063.29,1043.87,1083.21,0.0
2007-01-19,8317.7,5239.21,61230.09,18691.33,1020.44,1060.83,0.0
2007-01-18,8400.49,5258.79,60967.05,18556.26,1019.11,1060.28,0.0
2007-01-17,8509.54,5318.54,62163.94,18793.01,1033.48,1076.09,0.0
2007-01-16,8511.36,5308.92,62612.53,18826.64,1036.94,1069.35,0.0
2007-01-15,8558.8,5337.2,63046.3,18901.01,1043.1,1066.74,0.0
2007-01-12,8540.48,5316.12,64222.93,18869.53,1047.73,1068.46,0.0
2007-01-11,8484.49,5298.75,64900.11,18734.54,1046.74,1064.88,0.0
2007-01-10,8388.4,5265.56,63168.89,18560.34,1030.86,1056.33,0.0
2007-01-09,8558.18,5366.83,64653.41,18928.37,1051.54,1074.23,0.0
2007-01-08,8623.76,5370.71,65775.98,18931.27,1058.71,1075.59,0.0
2007-01-05,8625.05,5392.21,67244.99,19029.86,1069.06,1077.11,0.0
2007-01-04,8421.43,5278.51,66589.8,18648.83,1051.41,1057.51,0.0
2007-01-03,8449.36,5278.72,68440.09,18754.47,1065.88,1057.35,0.0
2006-12-19,8050.18,5025.08,63011.74,17642.77,1000.0,1000.0,0.0
2006-12-18,7871.67,4913.93,61625.92,17196.55,0.0,0.0,0.0
2006-12-15,7926.33,4921.63,61111.72,17289.52,0.0,0.0,0.0
2006-12-14,8034.8,4984.29,61282.86,17624.1,0.0,0.0,0.0
2006-12-13,7991.1,4948.03,58612.91,17516.23,0.0,0.0,0.0
2006-12-12,7980.24,4937.27,57918.86,17574.65,0.0,0.0,0.0
2006-12-11,8120.06,5000.66,57956.89,17852.11,0.0,0.0,0.0
2006-12-08,8071.36,4968.77,57984.29,17777.78,0.0,0.0,0.0
2006-12-07,8107.2,4986.21,58546.05,17860.74,0.0,0.0,0.0
2006-12-06,7989.81,4938.43,58628.64,17666.36,0.0,0.0,0.0
2006-12-05,7919.21,4913.45,57090.26,17518.5,0.0,0.0,0.0
2006-12-04,7907.89,4906.11,56909.9,17540.01,0.0,0.0,0.0
2006-11-30,8047.98,4992.99,60065.84,17847.97,0.0,0.0,0.0
2006-11-29,7938.11,4938.7,59651.58,17572.48,0.0,0.0,0.0
2006-11-28,8007.86,4980.72,60764.45,17791.5,0.0,0.0,0.0
2006-11-27,8062.62,5020.97,62655.28,17914.76,0.0,0.0,0.0
2006-11-24,7912.3,4941.92,62078.85,17657.51,0.0,0.0,0.0
2006-11-23,7891.33,4918.92,62614.66,17565.91,0.0,0.0,0.0
2006-11-22,7918.38,4944.3,63483.69,17707.48,0.0,0.0,0.0
2006-11-21,7954.45,4957.67,63135.58,17803.2,0.0,0.0,0.0
2006-11-20,8021.76,4998.2,63603.97,17987.24,0.0,0.0,0.0
2006-11-17,7966.43,4973.87,59751.92,17868.53,0.0,0.0,0.0
2006-11-16,7852.77,4897.2,59413.83,17523.12,0.0,0.0,0.0
2006-11-15,7981.92,4980.49,60914.52,17881.76,0.0,0.0,0.0
2006-11-14,8057.04,5022.42,60040.11,18138.73,0.0,0.0,0.0
2006-11-13,8103.14,5023.98,60074.14,18170.94,0.0,0.0,0.0
2006-11-10,8211.48,5075.5,61188.25,18462.56,0.0,0.0,0.0
2006-11-09,8141.83,5019.79,60551.47,18239.22,0.0,0.0,0.0
2006-11-08,7957.64,4908.57,57616.22,17731.37,0.0,0.0,0.0
2006-11-07,8208.79,5044.2,61834.55,18305.89,0.0,0.0,0.0
2006-11-06,8322.03,5105.54,63531.5,18530.09,0.0,0.0,0.0
2006-11-03,8331.32,5108.61,61397.92,18480.26,0.0,0.0,0.0
2006-11-02,8381.57,5134.31,60826.27,18608.42,0.0,0.0,0.0
2006-11-01,8442.9,5150.26,60181.19,18731.03,0.0,0.0,0.0
2006-10-31,8464.54,5169.21,56730.48,18809.88,0.0,0.0,0.0
2006-10-30,8323.55,5089.81,56099.17,18376.05,0.0,0.0,0.0
2006-10-27,8313.4,5085.64,57223.41,18341.88,0.0,0.0,0.0
2006-10-26,8445.67,5115.23,58022.78,18650.95,0.0,0.0,0.0
2006-10-25,8488.12,5109.2,57681.79,18665.71,0.0,0.0,0.0
2006-10-24,8440.8,5075.81,55491.75,18560.38,0.0,0.0,0.0
2006-10-23,8440.63,5080.6,55571.11,18582.85,0.0,0.0,0.0
2006-10-20,8389.16,5080.01,57206.24,18506.65,0.0,0.0,0.0
2006-10-19,8434.38,5101.8,56483.87,18573.26,0.0,0.0,0.0
2006-10-18,8386.04,5087.05,56060.91,18501.59,0.0,0.0,0.0
2006-10-17,8470.78,5128.17,56081.58,18637.69,0.0,0.0,0.0
2006-10-16,8388.35,5085.49,55485.73,18394.33,0.0,0.0,0.0
2006-10-13,8280.1,5012.18,53796.76,18174.52,0.0,0.0,0.0
2006-10-12,8299.52,5020.1,52643.91,18202.95,0.0,0.0,0.0
2006-10-11,8275.44,5010.09,52220.54,18128.37,0.0,0.0,0.0
2006-10-10,8332.34,5030.01,53259.91,18206.96,0.0,0.0,0.0
2006-10-09,8328.13,5021.15,53920.99,18193.47,0.0,0.0,0.0
2006-10-06,8323.84,5010.38,54200.47,18327.83,0.0,0.0,0.0
2006-10-05,8367.32,5024.16,54078.0,18415.54,0.0,0.0,0.0
2006-10-04,8416.25,5043.35,53857.24,18580.07,0.0,0.0,0.0
2006-10-03,8251.23,4946.43,52245.06,18180.54,0.0,0.0,0.0
2006-10-02,8111.59,4857.66,51870.7,17834.1,0.0,0.0,0.0
2006-09-29,7952.84,4763.26,50371.82,17371.28,0.0,0.0,0.0
2006-09-28,7927.88,4752.21,50209.13,17296.02,0.0,0.0,0.0
2006-09-27,7859.07,4712.89,49532.44,17125.05,0.0,0.0,0.0
2006-09-26,7861.16,4709.76,49137.22,17084.11,0.0,0.0,0.0
2006-09-25,7876.65,4721.07,49936.7,17103.28,0.0,0.0,0.0
2006-09-22,7803.12,4685.96,48191.32,17050.55,0.0,0.0,0.0
2006-09-21,7830.04,4703.36,46973.45,17113.67,0.0,0.0,0.0
2006-09-20,7839.78,4715.81,47139.65,17153.68,0.0,0.0,0.0
2006-09-19,7825.33,4710.44,46770.35,17109.31,0.0,0.0,0.0
2006-09-18,7715.68,4648.87,46029.79,16832.98,0.0,0.0,0.0
2006-09-15,7805.18,4710.37,45648.71,17141.49,0.0,0.0,0.0
2006-09-14,7630.62,4604.62,45585.13,16668.88,0.0,0.0,0.0
2006-09-13,7647.71,4605.66,45907.72,16667.99,0.0,0.0,0.0
2006-09-12,7650.09,4612.37,46427.2,16687.68,0.0,0.0,0.0
2006-09-11,7676.86,4622.89,46528.49,16734.42,0.0,0.0,0.0
2006-09-08,7719.21,4647.67,46988.64,16842.38,0.0,0.0,0.0
2006-09-07,7652.15,4604.64,46725.69,16724.93,0.0,0.0,0.0
2006-09-06,7651.58,4605.13,46822.53,16687.86,0.0,0.0,0.0
2006-09-05,7711.24,4639.04,47123.62,16794.89,0.0,0.0,0.0
2006-09-04,7703.33,4605.36,47010.34,16792.24,0.0,0.0,0.0
2006-09-01,7672.37,4559.26,46391.62,16818.11,0.0,0.0,0.0
2006-08-31,7684.61,4548.56,46274.21,16824.45,0.0,0.0,0.0
2006-08-30,7701.13,4548.51,46513.89,16879.06,0.0,0.0,0.0
2006-08-29,7580.26,4492.61,45841.45,16596.04,0.0,0.0,0.0
2006-08-28,7598.11,4503.16,45103.16,16682.01,0.0,0.0,0.0
2006-08-25,7639.55,4519.21,44643.94,16740.18,0.0,0.0,0.0
2006-08-24,7638.67,4517.35,44348.13,16691.04,0.0,0.0,0.0
2006-08-23,7667.47,4521.04,44703.47,16737.7,0.0,0.0,0.0
2006-08-22,7731.43,4557.94,44999.8,16907.49,0.0,0.0,0.0
2006-08-21,7746.27,4565.14,45557.51,16896.41,0.0,0.0,0.0
2006-08-18,7755.78,4579.06,45233.15,16904.02,0.0,0.0,0.0
2006-08-17,7774.82,4597.25,44788.49,16997.45,0.0,0.0,0.0
2006-08-16,7840.4,4592.43,44466.42,17141.85,0.0,0.0,0.0
2006-08-15,7766.42,4552.57,44168.02,16983.66,0.0,0.0,0.0
2006-08-14,7800.04,4563.66,44483.47,16988.93,0.0,0.0,0.0
2006-08-11,7783.54,4563.76,44379.9,16924.25,0.0,0.0,0.0
2006-08-10,7856.37,4604.55,44518.5,17092.6,0.0,0.0,0.0
2006-08-09,7787.89,4575.63,44261.97,16983.35,0.0,0.0,0.0
2006-08-08,7633.85,4510.47,44195.82,16723.81,0.0,0.0,0.0
2006-08-07,7533.96,4464.26,43677.99,16583.93,0.0,0.0,0.0
2006-08-04,7590.15,4479.64,43695.04,16707.52,0.0,0.0,0.0
2006-08-03,7610.32,4494.16,44431.26,16742.78,0.0,0.0,0.0
2006-08-02,7626.4,4494.62,43560.78,16764.0,0.0,0.0,0.0
2006-08-01,7668.38,4526.44,44120.46,16893.76,0.0,0.0,0.0
2006-07-31,7701.87,4533.07,42546.63,16979.88,0.0,0.0,0.0
2006-07-28,7772.24,4560.24,41978.05,17134.57,0.0,0.0,0.0
2006-07-27,7766.99,4550.62,41700.54,17103.41,0.0,0.0,0.0
2006-07-26,7659.77,4497.82,40585.41,16864.98,0.0,0.0,0.0
2006-07-25,7627.4,4472.99,40802.15,16774.69,0.0,0.0,0.0
2006-07-24,7517.79,4427.87,40898.59,16513.97,0.0,0.0,0.0
2006-07-21,7490.98,4421.7,41277.19,16471.56,0.0,0.0,0.0
2006-07-20,7557.43,4452.38,41096.11,16635.07,0.0,0.0,0.0
2006-07-19,7501.64,4432.85,40435.66,16554.72,0.0,0.0,0.0
2006-07-18,7653.91,4506.45,41514.82,16902.51,0.0,0.0,0.0
2006-07-17,7491.92,4427.1,40712.75,16525.1,0.0,0.0,0.0
2006-07-14,7335.13,4350.29,40206.56,16178.98,0.0,0.0,0.0
2006-07-13,7481.24,4416.95,41422.73,16541.38,0.0,0.0,0.0
2006-07-12,7500.13,4437.16,43120.4,16472.12,0.0,0.0,0.0
2006-07-11,7464.37,4423.45,42019.52,16430.46,0.0,0.0,0.0
2006-07-10,7534.34,4455.02,41892.49,16604.15,0.0,0.0,0.0
2006-07-07,7552.57,4467.74,41932.17,16622.95,0.0,0.0,0.0
2006-07-06,7401.2,4375.91,40295.39,16211.19,0.0,0.0,0.0
2006-07-05,7286.41,4322.25,39718.75,16064.37,0.0,0.0,0.0
2006-07-04,7434.13,4410.67,40610.62,16366.9,0.0,0.0,0.0
2006-07-03,7243.39,4317.98,38990.48,15945.03,0.0,0.0,0.0
2006-06-30,7056.23,4209.62,36941.64,15479.13,0.0,0.0,0.0
2006-06-29,6801.09,4093.02,35220.62,14893.98,0.0,0.0,0.0
2006-06-28,6603.87,3986.9,34327.31,14367.61,0.0,0.0,0.0
2006-06-27,6437.93,3896.66,33314.12,13964.78,0.0,0.0,0.0
2006-06-26,6552.03,3963.14,33733.03,14244.29,0.0,0.0,0.0
2006-06-23,6685.85,4035.0,34532.51,14542.13,0.0,0.0,0.0
2006-06-22,6630.4,4028.74,35264.28,14625.1,0.0,0.0,0.0
2006-06-21,6652.01,4039.97,35280.5,14670.85,0.0,0.0,0.0
2006-06-20,6691.82,4063.36,35342.22,14780.31,0.0,0.0,0.0
2006-06-19,6726.36,4087.76,37390.56,14760.99,0.0,0.0,0.0
2006-06-16,6632.76,4054.13,36220.87,14781.35,0.0,0.0,0.0
2006-06-15,6599.02,4035.92,35555.34,14743.26,0.0,0.0,0.0
2006-06-14,6679.73,4066.32,35353.88,14896.79,0.0,0.0,0.0
2006-06-13,6721.84,4093.27,36069.63,14980.73,0.0,0.0,0.0
2006-06-12,6725.21,4100.8,34693.63,15040.11,0.0,0.0,0.0
2006-06-09,6877.08,4181.71,36709.15,15279.2,0.0,0.0,0.0
2006-06-08,6919.12,4197.62,37329.63,15350.83,0.0,0.0,0.0
2006-06-07,7024.99,4261.08,38813.36,15619.46,0.0,0.0,0.0
2006-06-06,7073.66,4278.99,39486.12,15535.09,0.0,0.0,0.0
2006-06-05,7078.23,4289.87,39646.01,15777.3,0.0,0.0,0.0
2006-06-02,7101.91,4309.02,40329.95,15818.25,0.0,0.0,0.0
2006-06-01,6981.01,4252.0,40348.97,15534.61,0.0,0.0,0.0
2006-05-31,7058.94,4298.24,40656.88,15719.1,0.0,0.0,0.0
2006-05-30,7029.64,4283.6,40529.84,15637.84,0.0,0.0,0.0
2006-05-29,7143.98,4338.19,41505.95,15892.45,0.0,0.0,0.0
2006-05-26,7184.57,4366.64,40986.16,16003.13,0.0,0.0,0.0
2006-05-25,6865.22,4189.43,39549.99,15320.74,0.0,0.0,0.0
2006-05-24,6814.34,4143.93,38795.27,15103.31,0.0,0.0,0.0
2006-05-23,6615.25,4031.22,38512.9,14952.16,0.0,0.0,0.0
2006-05-22,6990.41,4265.58,41439.8,15579.96,0.0,0.0,0.0
2006-05-19,7148.5,4358.82,42687.3,16022.1,0.0,0.0,0.0
2006-05-18,7144.78,4355.6,43569.43,15978.41,0.0,0.0,0.0
2006-05-17,7271.66,4423.64,44004.65,16209.91,0.0,0.0,0.0
2006-05-16,7235.76,4400.36,44820.03,16122.16,0.0,0.0,0.0
2006-05-15,7305.0,4432.31,46311.26,16242.04,0.0,0.0,0.0
2006-05-12,7430.5,4492.65,46830.43,16482.84,0.0,0.0,0.0
2006-05-11,7395.47,4467.99,47459.47,16361.82,0.0,0.0,0.0
2006-05-10,7369.71,4459.51,47563.24,16292.62,0.0,0.0,0.0
2006-05-09,7368.31,4467.37,47463.38,16383.0,0.0,0.0,0.0
